,Unnamed: 0,user_id,session_no,session_question_no,learning_node_question_no,question_number_of_choice,is_new_session_id,is_new_topic,is_new_subtopic,is_new_learningnode,is_new_questionid,is_new_session_question_no,is_new_learning_node_question_no,row_id,is_new_session_id_n_new_topic,is_new_session_id_n_new_subtopic,is_new_session_id_n_new_learningnode,is_new_session_id_n_new_questionid,is_new_topic_n_new_subtopic,is_new_topic_n_new_learningnode,is_new_topic_n_new_questionid,is_new_subtopic_n_new_learningnode,is_new_subtopic_n_new_questionid,is_new_learning_node_n_questionid,question_type_Multi choice,question_type_Single choice,question_difficulty_easy,question_difficulty_hard,question_difficulty_hots,question_difficulty_medium,n_topic,n_subtopic,n_learningnode,n_questionid,prob_correct,n_prob_correct
158,158,224660865,1.0,7,1,4,1,0,1,1,1,1,1,158,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
159,159,228622665,12.0,4,2,3,1,0,0,1,1,1,1,159,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
160,160,228901764,2.0,8,2,4,1,0,0,0,0,1,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
161,161,231283642,9.0,26,2,3,1,0,0,1,1,1,1,161,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
162,162,231708036,3.0,14,2,3,1,0,0,1,1,1,1,162,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
163,163,232333988,13.0,3,1,5,1,0,0,0,1,1,0,163,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
164,164,233365517,2.0,1,1,5,1,0,0,0,0,1,0,164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
165,165,233487266,5.0,15,1,5,1,1,1,1,1,1,1,165,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
166,166,233777080,3.0,4,1,5,1,1,1,1,1,1,1,166,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
167,167,234637813,1.0,6,2,5,1,0,1,1,1,1,1,167,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
168,168,235142862,2.0,6,3,4,1,1,0,1,1,1,1,168,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
169,169,237516058,11.0,1,1,3,1,1,0,1,1,1,1,169,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
170,170,238621171,1.0,8,1,4,1,0,0,1,1,1,1,170,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
171,171,239410425,1.0,6,3,4,1,1,0,1,1,1,1,171,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
172,172,241908021,5.0,10,2,4,1,0,0,0,1,1,0,172,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
173,173,243412007,3.0,4,1,5,1,1,1,1,1,1,1,173,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0.2,0.2
174,174,244825155,2.0,6,3,4,1,1,0,1,1,1,1,174,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
175,175,245017881,4.0,4,2,5,1,1,0,1,1,1,1,175,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
176,176,247558301,2.0,4,1,4,1,1,1,1,1,1,1,176,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0.25,0.25
177,177,249330427,2.0,3,3,4,1,1,0,1,1,1,1,177,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
178,178,249786560,1.0,8,2,4,1,0,0,1,1,1,1,178,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
179,179,254450750,4.0,15,3,4,1,1,1,1,1,1,1,179,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
180,180,254740470,4.0,9,3,5,1,0,1,1,1,1,1,180,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
181,181,254939562,2.0,3,3,4,1,0,0,0,0,1,0,181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
182,182,257691511,4.0,15,1,5,1,1,1,1,1,1,1,182,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
183,183,257735142,1.0,6,2,5,1,1,1,1,1,1,1,183,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
184,184,258084078,1.0,8,1,4,1,0,0,1,1,1,1,184,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
185,185,258784521,2.0,2,2,3,1,1,0,1,1,1,1,185,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
186,186,262297495,5.0,15,1,4,1,1,1,1,1,1,1,186,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0.25,0.25
187,187,263877556,15.0,1,1,5,1,0,0,1,1,1,1,187,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
188,188,264875824,1.0,3,1,4,1,1,1,1,1,1,1,188,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
189,189,265480986,1.0,2,2,4,1,1,0,0,0,1,0,189,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
190,190,267238767,3.0,3,1,5,1,1,1,1,1,1,1,190,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
191,191,269373565,10.0,3,1,4,1,1,1,1,1,1,1,191,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
192,192,270034811,1.0,5,1,5,1,1,0,1,1,1,1,192,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
193,193,274232667,2.0,7,1,5,1,1,1,1,1,1,1,193,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
194,194,275832500,1.0,3,1,3,1,0,0,1,1,1,1,194,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
195,195,275884425,1.0,9,1,5,1,1,1,1,1,1,1,195,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
196,196,276634842,13.0,6,2,3,1,1,0,1,1,1,1,196,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
197,197,277334458,2.0,1,1,3,1,1,0,1,1,1,1,197,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
198,198,277413182,1.0,6,2,4,1,1,1,1,1,1,1,198,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
199,199,280208025,6.0,6,3,4,1,0,1,1,1,1,1,199,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
200,200,282797997,13.0,1,1,3,1,1,0,1,1,1,1,200,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
201,201,283980313,2.0,1,1,4,1,0,0,0,1,1,0,201,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
202,202,285821829,2.0,6,2,4,1,0,1,1,1,1,1,202,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
203,203,286774638,1.0,5,1,4,1,1,1,1,1,1,1,203,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
204,204,287123217,1.0,4,1,5,1,0,1,1,1,1,1,204,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
205,205,287548796,1.0,6,2,4,1,1,1,1,1,1,1,205,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
206,206,292746603,7.0,30,2,3,1,1,0,1,1,1,1,206,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
207,207,292872952,1.0,2,2,5,1,1,1,1,1,1,1,207,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0.2,0.2
208,208,293204792,5.0,8,2,4,1,1,0,1,1,1,1,208,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
209,209,293376693,6.0,9,1,4,1,1,1,1,1,1,1,209,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0.25,0.25
210,210,293433338,1.0,14,2,3,1,0,0,0,0,1,1,210,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
211,211,294584931,1.0,6,2,5,1,1,1,1,1,1,1,211,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
212,212,299224420,5.0,14,2,3,1,0,0,1,1,1,1,212,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
213,213,299856334,4.0,10,1,3,1,0,0,1,1,1,1,213,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
214,214,301706522,2.0,1,1,5,1,1,1,1,1,1,1,214,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
215,215,306520598,3.0,2,2,4,1,1,0,1,1,1,1,215,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
216,216,307341600,1.0,2,2,4,1,0,0,1,1,1,1,216,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
217,217,307913049,3.0,14,2,4,1,1,0,1,1,1,1,217,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
218,218,308508471,1.0,3,3,4,1,0,1,1,1,1,1,218,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
219,219,309092525,3.0,8,2,4,1,1,1,1,1,1,1,219,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
220,220,309860502,3.0,3,1,5,1,1,1,1,1,1,1,220,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
221,221,311109241,1.0,4,1,4,1,0,1,1,1,1,1,221,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
222,222,311171394,3.0,14,2,4,1,1,0,1,1,1,1,222,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
223,223,311701882,1.0,4,2,4,1,0,1,1,1,1,1,223,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
224,224,313080591,1.0,20,2,3,1,1,0,1,1,1,1,224,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
225,225,314585503,13.0,6,3,4,1,0,0,1,1,1,1,225,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
226,226,314620254,27.0,1,1,4,1,1,0,1,1,1,1,226,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
227,227,316333900,1.0,15,3,5,1,0,0,0,1,1,1,227,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
228,228,317872030,1.0,14,1,4,1,0,1,1,1,1,1,228,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
229,229,319229068,6.0,4,2,5,1,0,0,1,1,1,1,229,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
230,230,320081471,33.0,15,1,5,1,1,1,1,1,1,1,230,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
231,231,320890379,1.0,6,3,4,1,1,1,1,1,1,1,231,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
232,232,323806482,2.0,12,2,3,1,0,0,1,1,1,1,232,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
233,233,325619595,1.0,3,1,5,1,0,1,1,1,1,1,233,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
234,234,326584418,7.0,6,1,4,1,1,0,1,1,1,1,234,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
235,235,327254987,5.0,5,1,4,1,0,0,1,1,1,1,235,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
236,236,327745995,1.0,14,1,5,1,0,1,1,1,1,1,236,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
237,237,328627268,4.0,4,2,5,1,0,0,0,1,1,0,237,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
238,238,329375696,1.0,5,1,4,1,1,0,1,1,1,1,238,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
239,239,330239869,2.0,6,1,4,1,0,1,1,1,1,1,239,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
240,240,330432319,10.0,14,2,4,1,0,1,1,1,1,1,240,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
241,241,331232610,1.0,3,3,4,1,0,1,1,1,1,1,241,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
242,242,332452711,1.0,12,2,3,1,1,0,1,1,1,1,242,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
243,243,335055408,2.0,2,2,3,1,1,0,1,1,1,1,243,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
244,244,341249500,2.0,15,3,5,1,0,0,1,1,1,1,244,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
245,245,343827168,6.0,1,1,4,1,1,1,1,1,1,1,245,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
246,246,344039094,2.0,3,1,5,1,0,0,0,0,1,0,246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
247,247,344385947,2.0,7,1,5,1,0,0,1,1,1,1,247,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
248,248,344925855,3.0,1,1,4,1,1,0,1,1,1,1,248,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
249,249,346741774,2.0,6,1,4,1,0,1,1,1,1,1,249,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
250,250,350783939,1.0,12,2,4,1,1,0,1,1,1,1,250,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
251,251,351945045,6.0,10,2,3,1,0,0,1,1,1,1,251,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
252,252,351962438,2.0,5,1,4,1,1,0,1,1,1,1,252,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
253,253,352862415,2.0,6,2,4,1,0,0,1,1,1,1,253,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
254,254,353762962,4.0,2,2,4,1,1,0,1,1,1,1,254,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
255,255,354196109,3.0,8,2,4,1,1,1,1,1,1,1,255,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0.25,0.25
256,256,355616227,4.0,6,2,4,1,1,1,1,1,1,1,256,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
257,257,356226046,2.0,3,1,3,1,1,1,1,1,1,1,257,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
258,258,359194150,2.0,3,3,4,1,0,0,0,1,1,0,258,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
259,259,362526234,2.0,1,1,3,1,0,0,1,1,1,1,259,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
260,260,363423327,1.0,3,1,5,1,0,0,1,1,1,1,260,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
261,261,364838415,1.0,2,2,4,1,0,0,0,0,1,0,261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
262,262,365468512,2.0,1,1,4,1,0,0,0,0,1,0,262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
263,263,366562640,1.0,2,1,4,1,0,1,1,1,1,1,263,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
264,264,369681472,1.0,12,2,4,1,0,0,1,1,1,1,264,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
265,265,372810255,5.0,8,1,5,1,1,1,1,1,1,1,265,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
266,266,377380971,3.0,11,1,4,1,1,0,1,1,1,1,266,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
267,267,380185551,3.0,1,1,4,1,1,1,1,1,1,1,267,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
268,268,380385220,2.0,8,1,4,1,1,0,1,1,1,1,268,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
269,269,381533119,2.0,8,2,3,1,1,0,1,1,1,1,269,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
270,270,384993018,1.0,12,2,3,1,0,0,0,0,1,0,270,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
271,271,387500230,3.0,6,3,5,1,0,1,1,1,1,1,271,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
272,272,393907251,1.0,9,1,4,1,1,1,1,1,1,1,272,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
273,273,394198510,1.0,6,3,5,1,0,0,1,1,1,1,273,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
274,274,397008639,2.0,1,1,5,1,0,1,1,1,1,1,274,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
275,275,400928302,6.0,6,1,5,1,0,0,1,1,1,1,275,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
276,276,403716966,2.0,3,1,4,1,1,1,1,1,1,1,276,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
277,277,405596094,1.0,5,1,4,1,1,1,1,1,1,1,277,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
278,278,405615503,1.0,4,2,4,1,0,0,0,0,1,0,278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
279,279,406603865,14.0,12,2,4,1,0,0,1,1,1,1,279,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
280,280,407715422,20.0,14,2,5,1,1,1,1,1,1,1,280,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
281,281,409089360,11.0,2,1,4,1,1,1,1,1,1,1,281,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
282,282,409583372,93.0,14,2,3,1,0,0,1,1,1,1,282,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
283,283,410166353,14.0,9,1,5,1,0,1,1,1,1,1,283,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
284,284,410348036,1.0,12,2,5,1,1,0,0,1,1,0,284,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
285,285,412755142,5.0,3,3,4,1,0,0,0,1,1,0,285,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
286,286,413056630,19.0,12,2,4,1,1,0,1,1,1,1,286,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
287,287,413383312,3.0,2,1,4,1,0,0,0,0,1,0,287,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
288,288,415506883,2.0,3,1,5,1,1,1,1,1,1,1,288,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
289,289,417800425,1.0,2,2,4,1,0,0,0,0,1,1,289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
290,290,419851411,2.0,2,2,4,1,1,1,1,1,1,1,290,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
291,291,419880544,1.0,7,1,3,1,0,0,0,0,1,1,291,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
292,292,420239177,1.0,12,1,5,1,0,0,1,1,1,1,292,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
293,293,420345034,12.0,2,1,4,1,0,1,1,1,1,1,293,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
294,294,423607840,3.0,12,1,5,1,0,0,1,1,1,1,294,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
295,295,425331643,1.0,2,1,4,1,1,0,1,1,1,1,295,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
296,296,425450075,1.0,6,2,5,1,0,1,1,1,1,1,296,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
297,297,426284688,1.0,4,2,5,1,0,0,0,0,1,0,297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
298,298,429424868,2.0,1,1,5,1,1,1,1,1,1,1,298,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
299,299,433567593,1.0,2,1,5,1,1,0,1,1,1,1,299,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
300,300,437688424,2.0,2,2,4,1,0,1,1,1,1,1,300,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
301,301,439391038,6.0,5,1,3,1,0,0,0,0,1,0,301,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
302,302,439908728,11.0,8,1,4,1,0,0,1,1,1,1,302,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
303,303,439924377,7.0,4,2,3,1,0,0,1,1,1,1,303,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
304,304,440877316,2.0,6,1,5,1,1,1,1,1,1,1,304,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
305,305,441999794,1.0,2,2,4,1,0,1,1,1,1,1,305,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
306,306,443681508,2.0,15,1,3,1,1,1,1,1,1,1,306,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
307,307,444078472,13.0,14,2,5,1,1,1,1,1,1,1,307,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
308,308,445409702,4.0,4,2,5,1,0,0,0,0,1,0,308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
309,309,445776648,1.0,9,3,4,1,0,0,1,1,1,1,309,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
310,310,447406885,2.0,3,1,3,1,0,0,1,1,1,1,310,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
311,311,447520400,2.0,9,3,5,1,0,0,1,1,1,1,311,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
312,312,448133538,24.0,8,2,4,1,1,0,1,1,1,1,312,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
313,313,451118731,6.0,13,7,5,1,1,0,1,1,1,1,313,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0.2,0.2
314,314,453499327,1.0,4,2,4,1,1,0,1,1,1,1,314,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
315,315,454409871,4.0,10,2,4,1,1,0,1,1,1,1,315,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
316,316,454642535,3.0,5,1,4,1,1,1,1,1,1,1,316,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
317,317,455032233,3.0,3,3,5,1,0,1,1,1,1,1,317,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
318,318,457525712,3.0,6,3,5,1,1,1,1,1,1,1,318,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
319,319,458675100,1.0,6,3,4,1,0,1,1,1,1,1,319,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
